product_id,seller_id,category_id,product_name,brand,listed_date,original_price,current_price,cost_price,stock_qty,product_status
P0031043,S00852,CAT024,ABC Fresh Food Item 31043,ABC,2023-12-02,71000,64000,41000,2359,active
P0031044,S00626,CAT007,LocalMode Shoes Item 31044,LocalMode,2024-06-09,178000,131000,103000,777,active
P0031045,S02262,CAT008,This Is April Bags Item 31045,This Is April,2022-12-07,161000,122000,77000,1178,active
P0031046,S02171,CAT016,Oxone Home Decor Item 31046,Oxone,2022-01-27,1454000,1195000,864000,2455,active
P0031047,S00926,CAT017,Oxone Cleaning Tools Item 31047,Oxone,2025-12-22,161000,136000,73000,1576,active
P0031048,S00476,CAT024,Wings Fresh Food Item 31048,Wings,2024-11-03,77000,69000,51000,430,active
P0031049,S01385,CAT015,No Brand Furniture Item 31049,No Brand,2023-08-29,3255000,2704000,1860000,436,active
P0031050,S03681,CAT023,Unilever Household Supplies Item 31050,Unilever,2023-03-14,125000,94000,51000,1922,active
P0031051,S02930,CAT012,Somethinc Fragrance Item 31051,Somethinc,2026-04-01,185000,137000,101000,150,active
P0031052,S03472,CAT013,Azarine Hair Care Item 31052,Azarine,2023-04-18,116000,98000,70000,776,active
P0031053,S01136,CAT013,Maybelline Hair Care Item 31053,Maybelline,2023-11-27,80000,75000,53000,758,active
P0031054,S01092,CAT010,Avoskin Skincare Item 31054,Avoskin,2023-06-11,1012000,807000,673000,800,active
P0031055,S03263,CAT020,No Brand Baby Food Item 31055,No Brand,2025-08-28,66000,49000,26000,2404,active
P0031056,S01363,CAT017,Krisbow Cleaning Tools Item 31056,Krisbow,2023-06-13,28000,27000,16000,2077,active
P0031057,S03800,CAT003,Oppo Home Appliances Item 31057,Oppo,2023-03-02,300000,222000,120000,592,active
P0031058,S00379,CAT029,Pilot Books Item 31058,Pilot,2024-06-27,181000,154000,122000,2190,active
P0031059,S01116,CAT013,Wardah Hair Care Item 31059,Wardah,2022-12-29,30000,28000,20000,2318,active
P0031060,S01001,CAT010,Emina Skincare Item 31060,Emina,2025-07-17,83000,66000,38000,905,delisted
P0031061,S00896,CAT027,Bosch Motorcycle Accessories Item 31061,Bosch,2025-12-17,44000,40000,24000,1308,active
P0031062,S03633,CAT026,No Brand Outdoor Item 31062,No Brand,2023-05-07,459000,383000,307000,1339,active
P0031063,S01739,CAT011,Scarlett Makeup Item 31063,Scarlett,2024-07-29,99000,72000,53000,2425,active
P0031064,S02942,CAT018,Sweety Baby Clothes Item 31064,Sweety,2023-10-13,235000,195000,133000,756,active
P0031065,S02511,CAT026,Specs Outdoor Item 31065,Specs,2025-09-14,193000,141000,93000,874,active
P0031066,S03879,CAT023,Sari Roti Household Supplies Item 31066,Sari Roti,2026-04-07,166000,136000,95000,287,active
P0031067,S03028,CAT009,No Brand Muslim Fashion Item 31067,No Brand,2025-12-22,313000,300000,191000,414,inactive
P0031068,S03099,CAT012,Azarine Fragrance Item 31068,Azarine,2024-10-29,1070000,923000,515000,2289,active
P0031069,S01886,CAT002,Acer Gadget Accessories Item 31069,Acer,2025-11-30,181000,139000,111000,1962,active
P0031070,S02839,CAT013,Azarine Hair Care Item 31070,Azarine,2025-01-03,106000,77000,42000,819,active
P0031071,S00993,CAT025,Adidas Fitness Item 31071,Adidas,2025-03-16,912000,802000,505000,2047,active
P0031072,S03009,CAT006,CottonInk Men Fashion Item 31072,CottonInk,2024-01-06,96000,72000,53000,876,active
P0031073,S02808,CAT003,Xiaomi Home Appliances Item 31073,Xiaomi,2022-04-20,3184000,2299000,1802000,1267,active
P0031074,S00824,CAT002,Samsung Gadget Accessories Item 31074,Samsung,2025-05-25,109000,98000,76000,1679,active
P0031075,S00845,CAT030,Bantex Office Supplies Item 31075,Bantex,2025-06-25,156000,129000,101000,1789,active
P0031076,S00368,CAT011,Maybelline Makeup Item 31076,Maybelline,2025-01-04,777000,643000,403000,2456,active
P0031077,S02723,CAT026,Nike Outdoor Item 31077,Nike,2023-08-11,4007000,3073000,1669000,2379,active
P0031078,S01799,CAT008,Berrybenka Bags Item 31078,Berrybenka,2023-02-18,352000,304000,159000,2405,active
P0031079,S00331,CAT010,Skintific Skincare Item 31079,Skintific,2025-07-09,898000,810000,655000,1489,active
P0031080,S02594,CAT010,Scarlett Skincare Item 31080,Scarlett,2022-02-28,66000,51000,39000,1312,active
P0031081,S02374,CAT004,Vivo Computers & Laptops Item 31081,Vivo,2022-07-07,8885000,8717000,4781000,215,inactive
P0031082,S01097,CAT010,Wardah Skincare Item 31082,Wardah,2023-07-27,817000,695000,385000,2496,active
P0031083,S00890,CAT026,Eiger Outdoor Item 31083,Eiger,2022-08-15,177000,148000,97000,1908,active
P0031084,S01856,CAT009,Nevada Muslim Fashion Item 31084,Nevada,2026-01-23,143000,109000,65000,2350,active
P0031085,S03849,CAT023,Unilever Household Supplies Item 31085,Unilever,2022-08-15,266000,254000,138000,1360,active
P0031086,S03381,CAT025,Specs Fitness Item 31086,Specs,2023-11-11,873000,724000,530000,439,active
P0031087,S02277,CAT002,Acer Gadget Accessories Item 31087,Acer,2024-04-28,29000,29000,22000,1231,active
P0031088,S00296,CAT018,Bebelac Baby Clothes Item 31088,Bebelac,2025-12-11,106000,94000,76000,1041,delisted
P0031089,S00389,CAT011,Wardah Makeup Item 31089,Wardah,2025-06-26,89000,65000,44000,973,active
P0031090,S03636,CAT002,Vivo Gadget Accessories Item 31090,Vivo,2025-04-15,31000,31000,23000,396,active
P0031091,S03664,CAT009,Erigo Muslim Fashion Item 31091,Erigo,2024-07-25,1041000,768000,530000,0,active
P0031092,S03690,CAT008,Berrybenka Bags Item 31092,Berrybenka,2026-03-29,912000,700000,456000,2440,active
P0031093,S02555,CAT010,Scarlett Skincare Item 31093,Scarlett,2023-01-31,130000,116000,62000,1651,active
P0031094,S00838,CAT026,Specs Outdoor Item 31094,Specs,2024-12-06,317000,233000,168000,2216,active
P0031095,S03613,CAT003,Oppo Home Appliances Item 31095,Oppo,2022-06-04,916000,786000,427000,2449,active
P0031096,S00739,CAT024,Kapal Api Fresh Food Item 31096,Kapal Api,2026-03-29,41000,41000,26000,2175,active
P0031097,S01565,CAT008,Berrybenka Bags Item 31097,Berrybenka,2026-04-02,505000,448000,306000,2345,active
P0031098,S03319,CAT024,Indomie Fresh Food Item 31098,Indomie,2026-04-20,27000,20000,14000,1335,active
P0031099,S01752,CAT027,Aspira Motorcycle Accessories Item 31099,Aspira,2024-08-07,500000,420000,319000,652,active
P0031100,S01246,CAT012,Maybelline Fragrance Item 31100,Maybelline,2024-08-13,410000,334000,244000,1944,active
P0031101,S02333,CAT001,Vivo Smartphones Item 31101,Vivo,2023-06-11,6108000,4470000,3278000,877,active
P0031102,S03928,CAT020,Sweety Baby Food Item 31102,Sweety,2026-03-26,51000,46000,24000,222,active
P0031103,S03916,CAT013,Azarine Hair Care Item 31103,Azarine,2025-05-26,192000,179000,148000,1798,active
P0031104,S03151,CAT005,Executive Women Fashion Item 31104,Executive,2025-07-03,128000,100000,55000,2197,inactive
P0031105,S02083,CAT015,Dekoruma Furniture Item 31105,Dekoruma,2025-05-17,2570000,2023000,1485000,1706,active
P0031106,S02330,CAT021,Ultra Snacks Item 31106,Ultra,2025-01-27,15000,13000,8000,275,active
P0031107,S02457,CAT025,No Brand Fitness Item 31107,No Brand,2024-12-29,1142000,863000,520000,597,active
P0031108,S03819,CAT003,Vivo Home Appliances Item 31108,Vivo,2025-04-01,812000,613000,427000,1089,delisted
P0031109,S02865,CAT006,CottonInk Men Fashion Item 31109,CottonInk,2023-02-22,401000,312000,196000,49,active
P0031110,S00639,CAT013,Azarine Hair Care Item 31110,Azarine,2022-02-28,546000,396000,255000,1748,active
P0031111,S01964,CAT002,Acer Gadget Accessories Item 31111,Acer,2025-10-02,121000,90000,47000,2077,active
P0031112,S01458,CAT018,Cussons Baby Clothes Item 31112,Cussons,2025-06-19,334000,296000,244000,538,inactive
P0031113,S00072,CAT001,Vivo Smartphones Item 31113,Vivo,2022-02-19,14755000,10641000,6982000,1320,active
P0031114,S02412,CAT016,No Brand Home Decor Item 31114,No Brand,2025-11-15,61000,48000,28000,801,active
P0031115,S03038,CAT011,Scarlett Makeup Item 31115,Scarlett,2022-07-29,189000,155000,115000,1244,active
P0031116,S03948,CAT011,Scarlett Makeup Item 31116,Scarlett,2023-01-26,237000,175000,126000,582,active
P0031117,S01716,CAT004,Oppo Computers & Laptops Item 31117,Oppo,2022-08-01,7682000,5585000,3164000,1069,active
P0031118,S03949,CAT003,Oppo Home Appliances Item 31118,Oppo,2022-04-12,591000,569000,340000,1459,inactive
P0031119,S03583,CAT021,ABC Snacks Item 31119,ABC,2023-06-08,12000,12000,7000,2152,active
P0031120,S03916,CAT001,Oppo Smartphones Item 31120,Oppo,2026-04-24,4533000,4098000,2266000,868,active
P0031121,S01393,CAT024,Sari Roti Fresh Food Item 31121,Sari Roti,2025-05-16,217000,180000,126000,1523,active
P0031122,S03543,CAT015,Krisbow Furniture Item 31122,Krisbow,2022-03-23,1114000,808000,522000,1639,active
P0031123,S01088,CAT013,Wardah Hair Care Item 31123,Wardah,2026-04-27,511000,468000,374000,2185,active
P0031124,S03877,CAT025,Decathlon Fitness Item 31124,Decathlon,2023-12-25,1320000,997000,812000,2029,active
P0031125,S02898,CAT026,Eiger Outdoor Item 31125,Eiger,2023-05-09,402000,302000,209000,540,active
P0031126,S02667,CAT013,Wardah Hair Care Item 31126,Wardah,2024-06-11,29000,23000,16000,2099,active
P0031127,S00685,CAT027,Bosch Motorcycle Accessories Item 31127,Bosch,2023-09-04,2801000,2206000,1384000,2315,active
P0031128,S01108,CAT001,Acer Smartphones Item 31128,Acer,2024-12-29,12672000,9284000,5536000,2007,active
P0031129,S01912,CAT025,No Brand Fitness Item 31129,No Brand,2022-07-12,299000,240000,135000,1984,active
P0031130,S00558,CAT012,Avoskin Fragrance Item 31130,Avoskin,2025-04-09,620000,464000,298000,1882,inactive
P0031131,S03587,CAT012,Wardah Fragrance Item 31131,Wardah,2022-05-10,672000,533000,335000,53,active
P0031132,S03890,CAT011,Skintific Makeup Item 31132,Skintific,2022-04-02,25000,20000,11000,242,active
P0031133,S03627,CAT021,Sari Roti Snacks Item 31133,Sari Roti,2022-04-21,146000,117000,89000,1583,active
P0031134,S01394,CAT002,Oppo Gadget Accessories Item 31134,Oppo,2023-03-24,241000,231000,135000,305,active
P0031135,S00734,CAT012,Avoskin Fragrance Item 31135,Avoskin,2025-02-24,229000,188000,99000,52,active
P0031136,S01472,CAT031,Lego Toys Item 31136,Lego,2022-01-24,29000,25000,14000,1813,active
P0031137,S01391,CAT026,Eiger Outdoor Item 31137,Eiger,2022-04-02,2104000,1785000,1065000,677,active
P0031138,S03252,CAT007,CottonInk Shoes Item 31138,CottonInk,2025-10-04,529000,397000,283000,2110,active
P0031139,S01887,CAT023,Sari Roti Household Supplies Item 31139,Sari Roti,2024-05-08,66000,51000,40000,1386,inactive
P0031140,S02612,CAT024,Ultra Fresh Food Item 31140,Ultra,2025-11-27,94000,76000,45000,1328,inactive
P0031141,S01380,CAT007,Nevada Shoes Item 31141,Nevada,2023-06-29,190000,148000,111000,161,active
P0031142,S03344,CAT007,LocalMode Shoes Item 31142,LocalMode,2026-04-18,254000,213000,117000,673,active
P0031143,S02996,CAT021,Sosro Snacks Item 31143,Sosro,2025-10-29,176000,159000,116000,1355,active
P0031144,S00316,CAT004,Samsung Computers & Laptops Item 31144,Samsung,2024-07-29,9374000,8831000,6184000,2219,inactive
P0031145,S00976,CAT032,Nintendo Gaming Accessories Item 31145,Nintendo,2025-12-29,1928000,1435000,1099000,1548,active
P0031146,S02068,CAT027,Yamaha Motorcycle Accessories Item 31146,Yamaha,2024-06-10,51000,43000,31000,1651,inactive
P0031147,S03761,CAT010,Skintific Skincare Item 31147,Skintific,2022-11-12,149000,142000,113000,1955,active
P0031148,S01452,CAT012,Avoskin Fragrance Item 31148,Avoskin,2025-07-10,314000,228000,163000,323,active
P0031149,S03572,CAT024,Ultra Fresh Food Item 31149,Ultra,2024-09-20,193000,174000,138000,32,active
P0031150,S03613,CAT023,Wings Household Supplies Item 31150,Wings,2024-01-03,378000,341000,280000,2178,active
P0031151,S01509,CAT017,Ace Cleaning Tools Item 31151,Ace,2024-06-10,108000,83000,47000,1968,active
P0031152,S02004,CAT023,Ultra Household Supplies Item 31152,Ultra,2024-11-07,102000,77000,44000,2309,inactive
P0031153,S00583,CAT024,Kapal Api Fresh Food Item 31153,Kapal Api,2025-01-30,236000,193000,125000,1188,active
P0031154,S00989,CAT004,Vivo Computers & Laptops Item 31154,Vivo,2022-03-08,10812000,9622000,6359000,1109,active
P0031155,S01271,CAT024,ABC Fresh Food Item 31155,ABC,2022-04-03,94000,92000,64000,507,active
P0031156,S01473,CAT029,Faber Castell Books Item 31156,Faber Castell,2025-01-15,39000,36000,29000,1188,active
P0031157,S03961,CAT007,Erigo Shoes Item 31157,Erigo,2025-02-18,277000,260000,141000,1270,active
P0031158,S00259,CAT023,Indomie Household Supplies Item 31158,Indomie,2022-02-18,31000,27000,19000,2023,active
P0031159,S00600,CAT013,Avoskin Hair Care Item 31159,Avoskin,2023-05-02,255000,191000,117000,2409,active
P0031160,S01947,CAT001,Anker Smartphones Item 31160,Anker,2024-07-16,2179000,1728000,930000,77,active
P0031161,S00267,CAT011,Azarine Makeup Item 31161,Azarine,2025-01-18,28000,22000,11000,234,active
P0031162,S00356,CAT009,No Brand Muslim Fashion Item 31162,No Brand,2024-04-22,285000,279000,152000,960,active
P0031163,S02108,CAT015,Oxone Furniture Item 31163,Oxone,2025-04-12,362000,285000,183000,1554,active
P0031164,S03410,CAT013,Emina Hair Care Item 31164,Emina,2022-09-16,85000,63000,42000,2151,active
P0031165,S03910,CAT002,Logitech Gadget Accessories Item 31165,Logitech,2022-04-06,21000,18000,13000,842,inactive
P0031166,S01922,CAT024,Ultra Fresh Food Item 31166,Ultra,2025-03-30,21000,16000,9000,1193,active
P0031167,S03716,CAT021,Indomie Snacks Item 31167,Indomie,2023-09-22,35000,26000,19000,491,active
P0031168,S02909,CAT029,Gramedia Books Item 31168,Gramedia,2026-04-10,594000,430000,359000,894,active
P0031169,S02130,CAT005,LocalMode Women Fashion Item 31169,LocalMode,2025-07-17,51000,46000,29000,241,active
P0031170,S01526,CAT022,ABC Beverages Item 31170,ABC,2026-03-19,31000,30000,20000,1616,active
P0031171,S00332,CAT021,ABC Snacks Item 31171,ABC,2022-01-22,148000,123000,96000,287,active
P0031172,S03951,CAT016,Oxone Home Decor Item 31172,Oxone,2025-09-09,1307000,1249000,724000,2065,active
P0031173,S03438,CAT025,Eiger Fitness Item 31173,Eiger,2023-06-14,255000,237000,141000,1730,active
P0031174,S03169,CAT017,Krisbow Cleaning Tools Item 31174,Krisbow,2024-01-15,164000,144000,106000,1797,active
P0031175,S02989,CAT019,Cussons Diapers Item 31175,Cussons,2024-05-17,84000,76000,62000,303,active
P0031176,S02205,CAT009,Executive Muslim Fashion Item 31176,Executive,2026-03-15,763000,710000,540000,213,active
P0031177,S00242,CAT008,Nevada Bags Item 31177,Nevada,2025-07-04,377000,280000,163000,874,active
P0031178,S02581,CAT008,Nevada Bags Item 31178,Nevada,2025-11-15,718000,687000,537000,1406,inactive
P0031179,S00481,CAT019,Pigeon Diapers Item 31179,Pigeon,2023-07-14,231000,214000,165000,1227,active
P0031180,S01320,CAT008,LocalMode Bags Item 31180,LocalMode,2023-08-16,1372000,1149000,703000,496,active
P0031181,S02976,CAT027,Bosch Motorcycle Accessories Item 31181,Bosch,2022-12-27,713000,700000,495000,2321,active
P0031182,S03027,CAT009,Erigo Muslim Fashion Item 31182,Erigo,2026-03-30,173000,143000,90000,1524,active
P0031183,S00254,CAT003,Baseus Home Appliances Item 31183,Baseus,2023-05-28,177000,158000,82000,1172,active
P0031184,S01602,CAT026,Decathlon Outdoor Item 31184,Decathlon,2024-09-12,173000,158000,87000,200,active
P0031185,S01324,CAT006,Nevada Men Fashion Item 31185,Nevada,2024-09-09,965000,736000,569000,1398,active
P0031186,S01662,CAT007,This Is April Shoes Item 31186,This Is April,2022-05-13,1436000,1372000,922000,301,active
P0031187,S01443,CAT008,Erigo Bags Item 31187,Erigo,2026-01-23,1999000,1708000,941000,1475,active
P0031188,S00247,CAT016,Tupperware Home Decor Item 31188,Tupperware,2023-07-24,223000,220000,160000,1959,inactive
P0031189,S00757,CAT021,Sosro Snacks Item 31189,Sosro,2022-01-01,76000,67000,35000,2083,active
P0031190,S00930,CAT004,Xiaomi Computers & Laptops Item 31190,Xiaomi,2023-12-06,7039000,5614000,4233000,1727,active
P0031191,S01037,CAT021,Indomie Snacks Item 31191,Indomie,2022-09-30,13000,13000,8000,1858,active
P0031192,S03545,CAT012,Skintific Fragrance Item 31192,Skintific,2024-08-27,809000,642000,500000,197,active
P0031193,S03008,CAT015,No Brand Furniture Item 31193,No Brand,2023-12-15,6565000,6101000,4932000,1117,active
P0031194,S02787,CAT024,Sari Roti Fresh Food Item 31194,Sari Roti,2025-01-01,192000,172000,101000,2199,active
P0031195,S01075,CAT013,Wardah Hair Care Item 31195,Wardah,2022-04-12,55000,42000,32000,1045,active
P0031196,S00046,CAT001,Logitech Smartphones Item 31196,Logitech,2024-12-20,7827000,6285000,3471000,2374,active
P0031197,S03819,CAT023,Sosro Household Supplies Item 31197,Sosro,2024-01-02,111000,86000,56000,610,active
P0031198,S00043,CAT025,Eiger Fitness Item 31198,Eiger,2026-03-27,497000,376000,237000,1209,active
P0031199,S02269,CAT026,Specs Outdoor Item 31199,Specs,2022-06-02,3226000,2600000,1684000,665,active
P0031200,S03797,CAT013,Wardah Hair Care Item 31200,Wardah,2022-10-08,255000,194000,108000,399,active
P0031201,S03904,CAT013,Emina Hair Care Item 31201,Emina,2025-12-22,207000,194000,110000,418,active
P0031202,S01903,CAT014,No Brand Kitchenware Item 31202,No Brand,2025-08-27,402000,329000,195000,606,active
P0031203,S01384,CAT017,IKEA Cleaning Tools Item 31203,IKEA,2024-01-11,71000,69000,45000,1976,active
P0031204,S01125,CAT024,Ultra Fresh Food Item 31204,Ultra,2025-05-28,178000,133000,71000,199,inactive
P0031205,S01315,CAT015,Oxone Furniture Item 31205,Oxone,2024-01-24,10352000,7765000,5525000,2442,active
P0031206,S03399,CAT013,Scarlett Hair Care Item 31206,Scarlett,2022-07-18,400000,362000,226000,1644,active
P0031207,S03502,CAT012,Azarine Fragrance Item 31207,Azarine,2024-09-26,1298000,1044000,786000,1383,active
P0031208,S02554,CAT022,Indomie Beverages Item 31208,Indomie,2024-08-06,43000,35000,20000,150,active
P0031209,S00297,CAT005,Nevada Women Fashion Item 31209,Nevada,2026-04-04,368000,275000,214000,702,active
P0031210,S00913,CAT006,LocalMode Men Fashion Item 31210,LocalMode,2026-03-16,58000,43000,28000,1949,active
P0031211,S01768,CAT020,Pigeon Baby Food Item 31211,Pigeon,2024-11-18,107000,92000,66000,2211,inactive
P0031212,S02529,CAT002,Logitech Gadget Accessories Item 31212,Logitech,2024-09-19,62000,60000,39000,1549,delisted
P0031213,S03198,CAT014,Krisbow Kitchenware Item 31213,Krisbow,2024-10-31,71000,58000,39000,1268,active
P0031214,S03451,CAT029,Pilot Books Item 31214,Pilot,2024-07-02,78000,76000,42000,2159,inactive
P0031215,S03670,CAT011,Wardah Makeup Item 31215,Wardah,2023-12-18,217000,157000,126000,145,active
P0031216,S01932,CAT015,Dekoruma Furniture Item 31216,Dekoruma,2025-08-12,412000,363000,262000,287,active
P0031217,S01085,CAT012,Scarlett Fragrance Item 31217,Scarlett,2024-07-06,252000,226000,159000,986,active
P0031218,S03765,CAT020,Merries Baby Food Item 31218,Merries,2023-02-20,277000,211000,119000,1011,active
P0031219,S00736,CAT031,Rexus Toys Item 31219,Rexus,2025-10-05,118000,87000,54000,209,active
P0031220,S03970,CAT022,ABC Beverages Item 31220,ABC,2025-03-29,56000,51000,27000,1602,active
P0031221,S01500,CAT012,Emina Fragrance Item 31221,Emina,2025-04-22,1543000,1240000,877000,2168,active
P0031222,S01256,CAT008,Erigo Bags Item 31222,Erigo,2025-10-14,169000,135000,84000,2165,inactive
P0031223,S01292,CAT010,Scarlett Skincare Item 31223,Scarlett,2023-03-15,69000,59000,37000,2257,active
P0031224,S00049,CAT024,Sari Roti Fresh Food Item 31224,Sari Roti,2025-11-02,130000,112000,64000,2098,active
P0031225,S00418,CAT012,Wardah Fragrance Item 31225,Wardah,2024-08-20,277000,233000,181000,2191,inactive
P0031226,S00240,CAT026,Decathlon Outdoor Item 31226,Decathlon,2023-08-30,3689000,3072000,2260000,544,active
