refund_id,order_item_id,refund_datetime,refund_reason,refund_amount,refund_status
RFD00012852,OI000327074,2025-10-01 21:42:10,fake_item,319480,approved
RFD00012853,OI000327108,2025-05-17 22:23:48,missing_item,1849200,approved
RFD00012854,OI000327109,2025-05-12 22:23:48,wrong_item,155820,approved
RFD00012855,OI000327167,2025-06-20 18:07:11,missing_item,1519050,pending
RFD00012856,OI000327184,2024-03-22 22:51:14,missing_item,93120,approved
RFD00012857,OI000327189,2024-04-06 18:55:46,damaged_item,923200,approved
RFD00012858,OI000327198,2024-12-19 21:35:06,wrong_item,53200,approved
RFD00012859,OI000327242,2025-09-14 10:45:31,fake_item,45080,approved
RFD00012860,OI000327283,2024-03-18 20:18:22,not_as_described,128350,approved
RFD00012861,OI000327285,2026-03-18 15:57:58,fake_item,535800,approved
RFD00012862,OI000327293,2024-12-26 20:25:25,fake_item,425000,rejected
RFD00012863,OI000327301,2025-10-30 20:47:26,wrong_item,27283050,approved
RFD00012864,OI000327333,2026-02-07 20:08:10,late_delivery,36260,approved
RFD00012865,OI000327448,2024-01-25 11:36:49,wrong_item,42000,approved
RFD00012866,OI000327548,2025-01-06 12:23:54,fake_item,147000,approved
RFD00012867,OI000327561,2025-09-22 17:37:49,late_delivery,11760,approved
RFD00012868,OI000327572,2024-01-31 10:38:42,fake_item,25220,approved
RFD00012869,OI000327647,2024-04-08 18:16:24,missing_item,292040,pending
RFD00012870,OI000327687,2026-03-06 19:35:12,missing_item,1630000,approved
RFD00012871,OI000327689,2024-06-29 16:15:46,missing_item,130000,approved
RFD00012872,OI000327731,2025-02-03 19:39:16,fake_item,297000,rejected
RFD00012873,OI000327751,2026-03-08 19:12:31,fake_item,173000,approved
RFD00012874,OI000327770,2024-05-14 18:32:56,damaged_item,40740,approved
RFD00012875,OI000327869,2026-05-10 22:58:45,late_delivery,22000,approved
RFD00012876,OI000327980,2025-04-05 03:24:39,late_delivery,2311510,approved
RFD00012877,OI000328005,2024-06-12 15:22:55,wrong_item,34000,approved
RFD00012878,OI000328008,2025-10-26 12:15:18,not_as_described,91000,approved
RFD00012879,OI000328009,2025-10-25 12:15:18,late_delivery,6422000,approved
RFD00012880,OI000328012,2024-03-06 04:54:17,fake_item,401580,approved
RFD00012881,OI000328013,2024-03-08 04:54:17,fake_item,242500,approved
RFD00012882,OI000328014,2024-03-10 04:54:17,wrong_item,209950,pending
RFD00012883,OI000328197,2025-06-28 12:32:37,wrong_item,174600,approved
RFD00012884,OI000328198,2025-06-17 12:32:37,fake_item,156400,approved
RFD00012885,OI000328238,2025-04-06 07:30:14,late_delivery,698000,approved
RFD00012886,OI000328246,2024-04-14 17:28:23,missing_item,118800,approved
RFD00012887,OI000328255,2024-05-03 19:55:51,damaged_item,125400,pending
RFD00012888,OI000328256,2024-05-04 19:55:51,fake_item,18561200,approved
RFD00012889,OI000328257,2024-05-06 19:55:51,late_delivery,101000,approved
RFD00012890,OI000328330,2025-08-14 13:06:11,missing_item,22892000,approved
RFD00012891,OI000328381,2026-03-23 17:40:19,late_delivery,147000,approved
RFD00012892,OI000328382,2026-03-15 17:40:19,damaged_item,84000,approved
RFD00012893,OI000328397,2025-03-18 08:39:14,not_as_described,31360,approved
RFD00012894,OI000328398,2025-03-23 08:39:14,late_delivery,4526100,approved
RFD00012895,OI000328501,2025-03-26 13:52:11,not_as_described,450900,approved
RFD00012896,OI000328508,2025-01-13 22:54:43,missing_item,991000,approved
RFD00012897,OI000328614,2024-03-21 21:01:40,missing_item,2691350,pending
RFD00012898,OI000328665,2024-03-09 22:33:39,missing_item,28520,pending
RFD00012899,OI000328726,2025-05-05 09:01:16,missing_item,24700,approved
RFD00012900,OI000328727,2025-04-21 09:01:16,fake_item,223440,approved
RFD00012901,OI000328739,2026-01-14 19:58:37,not_as_described,193800,approved
RFD00012902,OI000328753,2024-10-04 13:49:20,late_delivery,323000,rejected
RFD00012903,OI000328836,2025-12-10 22:02:08,late_delivery,1550000,approved
RFD00012904,OI000328838,2025-06-13 08:04:42,late_delivery,126650,approved
RFD00012905,OI000328839,2025-06-16 08:04:42,damaged_item,3069000,approved
RFD00012906,OI000328840,2025-06-13 08:04:42,late_delivery,235000,approved
RFD00012907,OI000329009,2025-11-19 21:31:46,not_as_described,73720,approved
RFD00012908,OI000329031,2026-03-04 08:45:50,damaged_item,329280,approved
RFD00012909,OI000329032,2026-03-14 08:45:50,wrong_item,642140,approved
RFD00012910,OI000329033,2026-03-15 08:45:50,damaged_item,1002000,approved
RFD00012911,OI000329034,2026-03-10 08:45:50,missing_item,469200,approved
RFD00012912,OI000329041,2025-02-22 17:49:35,damaged_item,49400,approved
RFD00012913,OI000329203,2025-06-14 20:20:16,damaged_item,3437100,approved
RFD00012914,OI000329204,2025-06-13 20:20:16,wrong_item,71760,approved
RFD00012915,OI000329217,2026-04-29 21:04:00,not_as_described,22364320,approved
RFD00012916,OI000329218,2026-05-10 21:04:00,missing_item,195000,approved
RFD00012917,OI000329249,2025-07-05 20:19:45,late_delivery,64680,rejected
RFD00012918,OI000329250,2025-07-20 20:19:45,late_delivery,390080,approved
RFD00012919,OI000329265,2025-07-14 20:48:21,damaged_item,34960,approved
RFD00012920,OI000329288,2026-03-16 14:06:59,late_delivery,1465200,rejected
RFD00012921,OI000329289,2026-03-07 14:06:59,wrong_item,1624000,rejected
RFD00012922,OI000329290,2026-03-17 14:06:59,wrong_item,975800,rejected
RFD00012923,OI000329293,2025-10-06 21:01:10,wrong_item,344000,approved
RFD00012924,OI000329327,2026-02-27 08:11:39,wrong_item,399000,approved
RFD00012925,OI000329328,2026-02-20 08:11:39,not_as_described,630000,approved
RFD00012926,OI000329329,2026-02-26 08:11:39,late_delivery,8593700,approved
RFD00012927,OI000329330,2026-02-18 08:11:39,wrong_item,292940,pending
RFD00012928,OI000329331,2026-02-19 08:11:39,late_delivery,8865080,approved
RFD00012929,OI000329332,2026-03-05 08:11:39,wrong_item,7689100,approved
RFD00012930,OI000329360,2025-11-19 10:34:00,late_delivery,973000,rejected
RFD00012931,OI000329361,2025-11-27 10:34:00,fake_item,251100,approved
RFD00012932,OI000329362,2025-11-15 10:34:00,not_as_described,62700,approved
RFD00012933,OI000329379,2025-02-06 16:40:57,late_delivery,1020000,approved
RFD00012934,OI000329380,2025-02-06 16:40:57,late_delivery,3604440,approved
RFD00012935,OI000329381,2025-02-10 16:40:57,damaged_item,92000,rejected
RFD00012936,OI000329391,2025-04-15 21:34:45,damaged_item,464400,approved
RFD00012937,OI000329459,2026-01-01 17:16:13,damaged_item,2318000,approved
RFD00012938,OI000329460,2026-01-04 17:16:13,damaged_item,291650,approved
RFD00012939,OI000329462,2026-02-22 14:28:17,missing_item,532800,approved
RFD00012940,OI000329463,2026-02-27 14:28:17,wrong_item,84000,approved
RFD00012941,OI000329464,2026-03-02 14:28:17,missing_item,299000,approved
RFD00012942,OI000329465,2026-02-22 14:28:17,fake_item,440000,approved
RFD00012943,OI000329530,2024-11-21 10:10:51,damaged_item,165600,approved
RFD00012944,OI000329531,2024-12-05 10:10:51,missing_item,229890,approved
RFD00012945,OI000329573,2026-03-24 23:54:40,late_delivery,690640,approved
RFD00012946,OI000329574,2026-03-16 23:54:40,fake_item,42300,approved
RFD00012947,OI000329624,2025-03-06 23:19:30,wrong_item,151050,approved
RFD00012948,OI000329625,2025-03-06 23:19:30,not_as_described,8889000,approved
RFD00012949,OI000329638,2025-03-31 18:57:20,wrong_item,163400,pending
RFD00012950,OI000329639,2025-03-25 18:57:20,fake_item,244440,approved
RFD00012951,OI000329677,2025-01-06 04:13:52,wrong_item,64990,approved
RFD00012952,OI000329678,2025-01-03 04:13:52,wrong_item,7760,approved
RFD00012953,OI000329686,2025-01-27 06:01:57,fake_item,490820,approved
RFD00012954,OI000329687,2025-01-29 06:01:57,late_delivery,30000,approved
RFD00012955,OI000329722,2025-06-17 12:05:45,late_delivery,3106600,approved
RFD00012956,OI000329735,2025-08-06 12:33:48,not_as_described,365540,pending
RFD00012957,OI000329736,2025-07-30 12:33:48,late_delivery,2308000,approved
RFD00012958,OI000329830,2026-02-08 10:26:52,fake_item,1016000,approved
RFD00012959,OI000329846,2025-03-30 12:05:11,wrong_item,4842240,approved
RFD00012960,OI000329861,2026-04-02 17:24:01,not_as_described,143080,approved
RFD00012961,OI000329881,2025-11-21 16:21:57,missing_item,92700,approved
RFD00012962,OI000329916,2025-05-31 14:26:30,fake_item,21000,approved
RFD00012963,OI000329964,2024-08-07 19:23:16,missing_item,486000,approved
RFD00012964,OI000329978,2025-10-30 05:49:25,late_delivery,11000,approved
RFD00012965,OI000329992,2025-12-19 22:51:04,not_as_described,9358560,approved
RFD00012966,OI000329996,2025-03-21 14:26:17,wrong_item,557620,approved
RFD00012967,OI000330005,2025-06-26 20:35:31,not_as_described,646950,approved
RFD00012968,OI000330006,2025-06-19 20:35:31,missing_item,2350000,approved
RFD00012969,OI000330007,2025-06-29 20:35:31,missing_item,28900,pending
RFD00012970,OI000330008,2025-07-03 20:35:31,late_delivery,355500,approved
RFD00012971,OI000330039,2025-06-09 11:15:30,not_as_described,586000,approved
RFD00012972,OI000330139,2024-05-18 16:40:25,late_delivery,257450,approved
RFD00012973,OI000330163,2025-12-22 22:33:22,late_delivery,106000,approved
RFD00012974,OI000330176,2025-01-22 20:37:48,wrong_item,17000,approved
RFD00012975,OI000330212,2024-08-16 19:27:57,missing_item,44000,rejected
RFD00012976,OI000330219,2024-05-12 20:11:16,late_delivery,310960,approved
RFD00012977,OI000330220,2024-05-23 20:11:16,not_as_described,250000,pending
RFD00012978,OI000330221,2024-05-17 20:11:16,not_as_described,1567020,pending
RFD00012979,OI000330222,2024-05-25 20:11:16,late_delivery,25650,rejected
RFD00012980,OI000330223,2024-05-22 20:11:16,not_as_described,138700,pending
RFD00012981,OI000330269,2024-02-05 19:16:08,late_delivery,1423750,approved
RFD00012982,OI000330270,2024-02-11 19:16:08,fake_item,2779280,approved
RFD00012983,OI000330300,2024-04-09 11:38:31,late_delivery,371450,approved
RFD00012984,OI000330301,2024-04-06 11:38:31,damaged_item,50400,rejected
RFD00012985,OI000330302,2024-04-13 11:38:31,damaged_item,31450,rejected
RFD00012986,OI000330395,2025-10-25 13:29:48,fake_item,1171350,approved
RFD00012987,OI000330423,2025-09-13 08:01:25,not_as_described,1202800,approved
RFD00012988,OI000330424,2025-09-17 08:01:25,fake_item,566000,approved
RFD00012989,OI000330431,2025-09-22 19:19:55,not_as_described,1274000,approved
RFD00012990,OI000330434,2024-07-01 18:20:26,missing_item,179550,approved
RFD00012991,OI000330470,2024-05-19 09:13:12,wrong_item,901000,approved
RFD00012992,OI000330588,2025-10-07 02:34:40,damaged_item,143080,approved
RFD00012993,OI000330607,2025-06-21 18:38:38,late_delivery,128000,approved
RFD00012994,OI000330608,2025-07-03 18:38:38,missing_item,400000,approved
RFD00012995,OI000330672,2025-04-15 12:59:26,wrong_item,152000,approved
RFD00012996,OI000330673,2025-04-03 12:59:26,fake_item,108000,approved
RFD00012997,OI000330679,2025-05-27 15:03:06,fake_item,39000,approved
RFD00012998,OI000330680,2025-05-13 15:03:06,wrong_item,36000,approved
RFD00012999,OI000330683,2025-07-13 14:42:20,late_delivery,14994000,approved
RFD00013000,OI000330702,2026-03-07 11:23:10,missing_item,76000,approved
RFD00013001,OI000330719,2024-12-09 19:39:45,fake_item,2554250,approved
RFD00013002,OI000330720,2024-12-18 19:39:45,fake_item,60000,approved
RFD00013003,OI000330721,2024-12-14 19:39:45,missing_item,450500,approved
RFD00013004,OI000330726,2026-01-11 20:24:00,fake_item,195940,approved
RFD00013005,OI000330727,2026-01-11 20:24:00,late_delivery,432000,rejected
RFD00013006,OI000330762,2024-03-23 11:17:11,not_as_described,10889760,approved
RFD00013007,OI000330765,2025-09-08 16:16:46,wrong_item,864000,approved
RFD00013008,OI000330770,2025-10-10 14:46:02,fake_item,220800,approved
RFD00013009,OI000330794,2024-07-30 21:22:42,not_as_described,8878800,approved
RFD00013010,OI000330797,2025-11-24 18:19:51,late_delivery,1650700,approved
RFD00013011,OI000330818,2025-12-09 18:00:20,late_delivery,42000,approved
RFD00013012,OI000330863,2024-06-25 17:56:50,fake_item,878820,approved
RFD00013013,OI000330886,2025-05-30 07:31:47,not_as_described,988000,approved
RFD00013014,OI000330887,2025-05-28 07:31:47,wrong_item,72750,approved
RFD00013015,OI000330977,2024-03-28 18:36:13,missing_item,98440,approved
RFD00013016,OI000330983,2025-02-17 03:55:32,fake_item,118580,approved
RFD00013017,OI000330984,2025-02-12 03:55:32,fake_item,4679500,approved
RFD00013018,OI000330985,2025-02-13 03:55:32,missing_item,299250,approved
RFD00013019,OI000330986,2025-02-12 03:55:32,late_delivery,761760,approved
RFD00013020,OI000330995,2024-05-08 08:19:41,damaged_item,1212000,approved
RFD00013021,OI000331009,2025-04-11 20:37:34,late_delivery,148000,rejected
RFD00013022,OI000331010,2025-04-21 20:37:34,wrong_item,334000,approved
RFD00013023,OI000331084,2025-07-07 13:32:01,missing_item,187180,approved
RFD00013024,OI000331114,2024-03-06 13:18:21,fake_item,458640,approved
RFD00013025,OI000331222,2025-05-16 21:48:52,missing_item,244000,approved
RFD00013026,OI000331273,2025-06-26 22:55:05,late_delivery,251160,pending
RFD00013027,OI000331275,2026-01-06 18:52:39,late_delivery,274000,approved
RFD00013028,OI000331318,2025-03-30 12:14:28,late_delivery,43350,rejected
RFD00013029,OI000331323,2025-06-05 22:03:33,damaged_item,23877520,rejected
RFD00013030,OI000331349,2025-08-08 04:13:14,not_as_described,27000,approved
RFD00013031,OI000331360,2026-06-06 20:10:12,not_as_described,2100800,approved
RFD00013032,OI000331361,2026-06-09 20:10:12,missing_item,80360,rejected
RFD00013033,OI000331362,2026-05-30 20:10:12,missing_item,156000,approved
RFD00013034,OI000331363,2026-06-01 20:10:12,fake_item,429000,approved
RFD00013035,OI000331384,2025-09-23 14:12:27,missing_item,244000,approved
RFD00013036,OI000331385,2025-03-14 13:57:37,late_delivery,1856000,rejected
RFD00013037,OI000331386,2025-03-13 13:57:37,missing_item,128350,rejected
RFD00013038,OI000331387,2025-03-15 13:57:37,wrong_item,46000,approved
RFD00013039,OI000331388,2025-03-08 13:57:37,not_as_described,432000,approved
RFD00013040,OI000331430,2024-03-20 17:00:30,wrong_item,347200,approved
RFD00013041,OI000331454,2025-12-14 20:59:10,fake_item,84550,approved
RFD00013042,OI000331479,2026-02-07 15:13:55,missing_item,198000,approved
RFD00013043,OI000331480,2026-02-11 15:13:55,damaged_item,19000,approved
RFD00013044,OI000331481,2026-02-12 15:13:55,missing_item,2463000,approved
RFD00013045,OI000331496,2024-05-15 20:39:07,late_delivery,56120,approved
RFD00013046,OI000331501,2025-02-13 05:12:06,fake_item,148120,approved
RFD00013047,OI000331505,2025-08-06 10:25:40,wrong_item,280000,pending
RFD00013048,OI000331528,2026-03-06 20:03:47,missing_item,81700,approved
RFD00013049,OI000331636,2024-05-21 07:50:06,missing_item,655720,approved
RFD00013050,OI000331637,2024-05-24 07:50:06,not_as_described,1097000,approved
RFD00013051,OI000331658,2026-06-02 17:22:45,wrong_item,275080,approved
RFD00013052,OI000331693,2026-04-01 18:15:02,damaged_item,213600,pending
RFD00013053,OI000331732,2026-03-22 12:09:16,not_as_described,45648000,approved
RFD00013054,OI000331751,2025-02-26 09:26:54,fake_item,43000,pending
RFD00013055,OI000331754,2024-04-03 18:46:31,not_as_described,206610,approved
RFD00013056,OI000331762,2024-07-28 17:45:03,damaged_item,56000,approved
RFD00013057,OI000331792,2024-11-20 20:36:34,damaged_item,552000,pending
RFD00013058,OI000331846,2025-11-27 21:51:44,not_as_described,167400,approved
RFD00013059,OI000331879,2025-12-14 12:47:53,wrong_item,11200,approved
RFD00013060,OI000331895,2024-06-15 17:06:12,damaged_item,640920,rejected
RFD00013061,OI000331944,2025-09-30 08:55:14,not_as_described,47500,approved
RFD00013062,OI000331953,2025-04-04 08:25:10,damaged_item,208800,rejected
RFD00013063,OI000331983,2025-02-08 20:39:02,damaged_item,452020,rejected
RFD00013064,OI000332024,2026-04-12 16:26:03,missing_item,41400,approved
RFD00013065,OI000332039,2024-10-16 12:33:57,fake_item,48000,rejected
RFD00013066,OI000332054,2024-12-27 20:08:23,fake_item,3179520,approved
RFD00013067,OI000332120,2024-06-11 10:45:53,fake_item,1312410,approved
RFD00013068,OI000332132,2024-08-02 17:33:16,fake_item,1317650,approved
RFD00013069,OI000332140,2024-02-14 16:20:06,missing_item,163800,approved
RFD00013070,OI000332156,2024-09-19 21:15:33,late_delivery,546000,pending
RFD00013071,OI000332181,2024-01-17 10:31:13,missing_item,263840,rejected
RFD00013072,OI000332222,2024-03-21 10:01:29,late_delivery,101700,approved
RFD00013073,OI000332320,2025-08-17 12:37:16,wrong_item,562600,approved
RFD00013074,OI000332336,2024-12-06 12:31:31,wrong_item,760480,pending
RFD00013075,OI000332349,2025-09-09 12:47:50,damaged_item,163400,approved
RFD00013076,OI000332350,2025-09-04 12:47:50,wrong_item,176000,approved
RFD00013077,OI000332415,2025-12-18 18:06:28,not_as_described,401580,approved
RFD00013078,OI000332506,2025-05-21 12:04:46,missing_item,41826400,approved
RFD00013079,OI000332553,2024-03-15 12:33:41,not_as_described,151900,approved
RFD00013080,OI000332585,2025-07-14 19:53:24,late_delivery,1344000,approved
RFD00013081,OI000332646,2024-05-22 06:32:42,wrong_item,906300,approved
RFD00013082,OI000332666,2024-07-04 22:13:24,late_delivery,21598000,rejected
RFD00013083,OI000332699,2026-01-01 05:36:21,damaged_item,461840,approved
RFD00013084,OI000332700,2026-01-08 05:36:21,wrong_item,75000,approved
RFD00013085,OI000332720,2026-02-27 16:39:17,late_delivery,54400,pending
RFD00013086,OI000332721,2026-03-09 16:39:17,wrong_item,61640,approved
RFD00013087,OI000332731,2025-06-27 15:47:05,wrong_item,91200,approved
RFD00013088,OI000332732,2025-06-27 15:47:05,damaged_item,27440,approved
RFD00013089,OI000332748,2025-09-25 09:54:07,fake_item,4021320,pending
RFD00013090,OI000332760,2024-09-22 08:04:13,missing_item,230920,pending
RFD00013091,OI000332777,2024-05-29 19:54:48,wrong_item,235200,approved
RFD00013092,OI000332829,2026-03-24 17:39:06,not_as_described,115600,approved
RFD00013093,OI000332830,2026-03-18 17:39:06,not_as_described,453740,approved
RFD00013094,OI000332833,2025-07-05 19:56:44,not_as_described,73600,approved
RFD00013095,OI000332886,2024-11-09 19:55:13,not_as_described,29440,approved
RFD00013096,OI000332937,2026-02-13 21:41:02,wrong_item,223250,approved
RFD00013097,OI000332996,2025-09-13 13:50:21,not_as_described,55290,approved
RFD00013098,OI000333011,2025-06-25 15:41:32,missing_item,1310260,approved
RFD00013099,OI000333012,2025-06-19 15:41:32,fake_item,2064000,approved
RFD00013100,OI000333027,2026-03-07 18:07:10,damaged_item,474320,approved
RFD00013101,OI000333028,2026-03-10 18:07:10,damaged_item,864500,approved
